"event"	"age"	"PDF"	"CDF"
"Event 4-E6"	"-121.5"	"0.00187709678903823"	"0.474758920277391"
"Event 4-E6"	"-120.5"	"0.00191559672318025"	"0.476674517000571"
"Event 4-E6"	"-119.5"	"0.00200629656802909"	"0.4786808135686"
"Event 4-E6"	"-118.5"	"0.00189059676594517"	"0.480571410334545"
"Event 4-E6"	"-117.5"	"0.00190519674097045"	"0.482476607075516"
"Event 4-E6"	"-116.5"	"0.00193649668742877"	"0.484413103762945"
"Event 4-E6"	"-115.5"	"0.00188959676765577"	"0.4863027005306"
"Event 4-E6"	"-114.5"	"0.00184579684257992"	"0.48814849737318"
"Event 4-E6"	"-113.5"	"0.00188539677484028"	"0.490033894148021"
"Event 4-E6"	"-112.5"	"0.00192919669991613"	"0.491963090847937"
"Event 4-E6"	"-111.5"	"0.0019082967356676"	"0.493871387583604"
"Event 4-E6"	"-110.5"	"0.00192289671069289"	"0.495794284294297"
